SA4_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
205,215,1357,12195,54695,31698,4485,869,1774,107293,36,894,3083,943,76,6,9,167,5206,4,104,196,316,78,16,8,17,738,39,994,3278,1261,152,28,12,183,5944,21,788,2044,390,33,8,4,100,3385,5,8,36,6,0,0,0,0,54,0,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,13,11,0,6,0,0,0,36,22,816,2098,403,35,5,9,102,3495,81,379,478,85,27,8,3,70,1132,6,31,46,61,35,6,10,24,226,370,3578,18100,56505,31953,4532,903,2146,118088
206,55,649,10654,27173,14149,3069,590,467,56817,60,1901,14254,9805,2086,271,60,243,28672,98,2042,10570,14223,3713,597,112,257,31614,156,3948,24818,24026,5798,864,175,501,60286,425,7561,13152,3041,292,33,39,328,24870,572,11265,16743,2675,146,30,22,407,31857,678,13217,19725,3109,164,16,15,380,37311,1236,21505,35443,6710,235,20,34,844,66020,6,25,35,27,21,4,0,5,123,2916,53572,85090,15567,865,106,116,1961,160187,27,428,670,308,67,19,9,25,1557,25,140,187,65,15,0,9,48,492,3180,58737,121417,67139,20906,4061,893,3006,279332
207,43,341,5391,32227,33032,9847,1575,658,83097,37,643,8010,6136,1073,132,19,164,16217,21,139,2037,6843,3438,369,25,124,12992,52,782,10049,12981,4509,503,46,280,29207,183,1368,5033,1621,178,22,11,103,8523,155,1725,4249,594,50,3,3,79,6851,117,2184,4308,695,23,4,0,77,7417,26,909,2218,270,5,0,0,35,3462,0,15,11,11,9,10,0,0,53,477,6204,15818,3190,264,32,25,300,26312,3,50,100,72,4,7,5,9,248,3,26,34,42,25,3,5,10,145,579,7397,31399,48507,37832,10398,1643,1255,139003
208,52,421,7815,37614,31343,7803,1160,727,86938,43,1335,12517,7809,874,79,26,244,22921,8,217,3505,9157,3397,265,38,125,16712,53,1556,16026,16964,4264,344,64,365,39639,124,5044,11267,3502,404,43,28,327,20740,42,1252,4555,768,46,13,7,78,6770,75,1936,4532,526,17,0,5,78,7167,0,364,766,55,0,0,0,7,1201,0,12,15,15,20,4,0,5,68,238,8608,21136,4872,487,65,44,492,35941,21,264,529,151,22,9,0,20,1012,0,29,38,51,22,6,0,3,153,372,10878,45544,59657,36140,8225,1265,1606,163682
209,153,911,11442,71003,56391,9022,1500,1792,152210,42,1508,8133,4245,915,74,22,253,15193,12,387,4743,6008,1051,105,12,169,12492,56,1891,12876,10254,1966,178,33,422,27683,44,842,2752,1079,101,8,4,77,4910,46,470,980,124,13,0,0,26,1661,43,820,2077,145,4,0,6,36,3130,0,320,291,26,0,0,0,0,637,3,31,36,13,9,7,4,0,101,138,2482,6134,1393,128,19,10,139,10439,4,49,126,76,21,3,0,11,291,3,19,42,28,21,7,4,20,141,352,5350,30621,82757,58529,9228,1550,2378,190761
210,109,647,6442,55180,42642,6893,1080,1638,114632,21,618,4995,3962,482,40,12,180,10307,10,113,4672,5685,1206,98,7,162,11956,29,732,9670,9646,1691,132,18,337,22259,32,339,1709,1032,59,11,0,54,3240,0,34,183,24,0,0,0,4,248,15,96,184,21,0,0,0,6,326,0,0,0,0,0,0,0,0,0,0,26,30,15,4,0,0,0,85,50,498,2107,1093,65,16,3,69,3902,8,125,65,48,14,0,0,5,269,0,14,26,46,22,6,0,9,128,204,2016,18305,66016,44434,7045,1103,2061,141191
211,157,1355,15248,74452,54854,12250,2323,1468,162108,43,1505,7385,3962,623,81,24,315,13927,0,158,2048,3473,788,88,14,57,6624,43,1665,9428,7432,1410,162,40,366,20554,12,272,772,373,35,0,7,30,1506,0,194,861,99,3,0,0,13,1172,0,359,818,115,0,0,0,20,1303,0,89,138,11,0,0,0,3,241,0,43,59,26,20,13,5,9,172,15,958,2636,623,61,12,10,69,4387,20,106,94,46,19,0,5,4,287,3,28,32,57,19,13,8,8,164,240,4113,27449,82611,56356,12440,2386,1921,187508
212,226,1095,12562,99854,92451,16996,2980,2949,229110,42,1299,10324,7084,1989,197,48,480,21468,9,122,2653,6713,2899,337,84,177,13003,51,1425,12975,13796,4894,537,133,658,34469,47,1391,5916,3492,685,67,9,228,11839,23,334,1112,142,4,0,0,27,1646,34,785,1384,124,28,0,0,37,2384,0,234,648,50,0,0,0,18,961,0,46,46,23,16,5,5,3,144,119,2798,9108,3828,729,69,21,309,16976,49,278,140,41,12,4,0,16,534,10,39,53,75,42,11,10,19,252,450,5631,34845,117592,98124,17618,3140,3954,281345
213,197,983,12981,101563,92319,12315,1747,3400,225490,46,1425,7722,8051,2324,170,18,396,20154,14,270,4412,9947,2807,379,48,253,18130,58,1694,12134,18001,5135,551,71,650,38287,39,1804,4684,1619,98,14,16,168,8440,18,615,1392,220,10,0,0,32,2289,51,939,2281,212,3,0,0,57,3549,30,710,855,127,8,0,3,30,1770,0,49,52,26,12,8,6,5,168,144,4118,9269,2204,135,21,25,294,16213,39,231,153,101,41,5,5,20,603,3,38,57,62,72,6,5,16,259,440,7069,34596,121934,97702,12896,1851,4375,280854
214,144,743,8433,49190,30691,5972,1171,1156,97497,21,972,6732,3826,323,26,12,255,12162,14,82,1087,2265,445,45,7,38,3986,38,1059,7818,6089,773,64,15,293,16148,55,414,1476,539,32,0,6,54,2572,0,37,213,56,0,0,0,4,312,4,9,124,11,0,0,0,6,154,10,14,0,0,0,0,0,0,28,0,33,33,8,14,4,3,3,100,63,516,1852,616,52,6,5,67,3167,39,295,316,56,18,7,0,30,761,6,21,23,32,9,0,0,5,101,290,2635,18437,55983,31546,6052,1192,1553,117669
215,88,725,6327,29407,14119,1912,402,1010,53993,21,538,1732,701,69,4,6,108,3176,0,10,26,66,11,0,0,9,121,21,544,1761,760,81,6,7,114,3297,12,554,1253,183,14,0,6,80,2108,0,3,25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,12,12,563,1278,189,16,0,6,82,2152,68,263,102,84,46,10,8,56,649,4,30,44,42,12,6,10,19,166,194,2118,9519,30493,14277,1935,432,1280,60251
216,73,441,4740,24188,13739,1855,361,894,46286,32,769,2627,525,78,6,6,158,4200,0,16,44,64,23,0,0,0,153,32,783,2673,587,104,6,6,162,4356,8,45,38,14,0,0,0,0,103,0,5,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,6,61,42,22,4,0,0,5,131,66,296,389,75,16,0,4,61,910,3,15,9,28,20,5,3,9,88,174,1589,7851,24898,13886,1868,372,1132,51776
217,82,618,5401,24324,12409,2004,434,701,45986,28,536,1814,387,51,4,3,89,2905,4,27,233,169,31,3,0,10,477,29,558,2043,551,79,10,9,102,3380,9,205,467,82,9,0,0,24,791,0,32,11,8,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,3,0,0,0,17,13,242,481,92,8,3,0,22,864,37,100,86,66,37,3,0,11,343,0,16,19,27,14,3,4,4,93,165,1530,8029,25068,12558,2022,451,839,50664
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,107,666,4180,25159,32380,7901,1362,716,72460,60,612,2260,1286,159,19,5,98,4485,23,210,1583,4208,316,10,4,69,6414,79,818,3839,5493,469,27,3,164,10908,50,707,917,528,37,7,4,59,2315,17,72,553,206,11,3,0,17,874,6,72,570,271,29,4,3,3,954,0,0,11,5,0,0,0,0,15,6,29,42,15,11,11,8,0,118,78,872,2099,1024,95,24,13,78,4278,48,107,92,28,10,0,0,13,298,5,27,29,24,16,0,3,5,102,308,2492,10237,31720,32963,7956,1385,982,88042
302,64,367,4025,26592,21774,5805,1043,528,60195,13,464,1284,1161,67,0,3,95,3092,18,569,2396,5112,570,4,8,105,8788,38,1035,3675,6273,636,8,15,203,11880,59,1174,2762,927,81,5,9,103,5121,51,406,3474,436,21,3,3,109,4504,30,655,1835,413,20,0,0,37,2995,18,404,1140,195,6,0,0,24,1782,7,17,27,9,10,7,0,0,72,164,2658,9231,1985,134,11,13,275,14461,40,101,44,14,7,0,0,124,334,9,26,20,19,11,5,3,6,94,313,4180,16995,34878,22566,5826,1069,1142,86969
303,146,796,4986,32482,36774,12994,2769,946,91895,31,235,1036,977,88,7,6,30,2405,42,658,3131,11201,1368,94,19,227,16737,73,896,4166,12175,1462,101,22,262,19150,158,2087,3171,1102,109,30,16,138,6818,56,693,5087,849,35,9,7,79,6822,25,728,2722,664,9,4,3,133,4290,13,546,1399,351,10,0,0,31,2344,14,21,31,23,7,11,10,7,122,266,4077,12406,2990,178,57,33,392,20393,65,301,166,42,9,4,0,21,609,12,59,46,43,27,5,7,28,221,549,6123,21779,47728,38446,13161,2836,1650,132271
304,33,233,1756,16462,23097,7625,1491,323,51009,4,113,427,309,42,4,0,23,917,0,131,773,2288,289,26,6,27,3543,4,245,1201,2603,324,30,6,49,4465,14,571,1782,745,130,18,11,34,3307,18,392,2927,762,29,4,12,43,4181,13,251,1820,607,26,0,0,22,2740,0,49,348,350,12,0,0,0,766,0,11,19,10,6,12,4,0,61,45,1282,6903,2471,204,32,27,105,11062,0,3,4,6,5,0,0,0,22,0,18,23,22,8,4,0,3,86,91,1775,9885,21561,23639,7686,1522,475,66633
305,69,466,4243,15081,14128,6925,1542,322,42779,18,94,229,128,20,8,0,11,510,29,435,2265,4547,408,48,35,94,7874,47,536,2488,4677,436,52,40,101,8382,286,3341,5250,1373,200,39,37,178,10710,236,2480,11204,2218,137,15,20,205,16525,383,4377,10006,2967,188,24,11,230,18179,343,8675,12396,2889,226,17,11,268,24821,5,155,315,36,12,10,4,10,542,1255,19029,39167,9483,762,99,88,888,70777,4,29,50,19,10,6,0,0,129,37,138,152,67,27,10,11,44,482,1408,20203,46107,29329,15359,7090,1680,1368,122548
306,291,1602,6746,32017,24503,4157,984,1234,71542,34,540,2695,760,75,5,3,146,4269,32,461,2313,500,51,7,10,70,3449,72,1003,5014,1260,131,12,10,212,7720,160,1301,4133,710,60,18,10,213,6612,34,559,1934,652,17,0,5,52,3253,6,87,533,239,7,0,3,9,895,0,61,191,147,8,0,0,10,417,3,4,6,8,4,0,0,0,28,207,2011,6798,1760,103,22,20,284,11200,209,449,193,136,57,10,10,143,1209,39,135,220,99,41,7,24,78,636,821,5199,18970,35267,24834,4208,1045,1951,92302
307,214,1018,4936,19215,13764,2554,703,806,43204,9,257,1440,579,85,14,14,77,2474,0,16,112,84,23,6,3,6,242,9,266,1553,663,105,19,13,85,2715,3,65,210,74,8,0,0,19,387,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,69,211,79,7,4,0,19,398,79,183,68,77,31,7,12,41,496,6,31,49,67,31,12,10,26,229,314,1567,6814,20101,13945,2594,733,975,47044
308,242,1348,6520,29991,26511,4356,998,1215,71182,11,303,1544,884,156,25,9,106,3046,28,209,674,638,65,9,7,44,1661,40,513,2215,1520,223,36,15,145,4712,28,564,2026,775,57,11,10,81,3560,15,31,186,61,3,0,0,5,307,0,18,237,82,6,0,0,4,341,3,18,133,42,0,0,0,5,199,0,6,18,15,4,0,7,0,55,51,641,2600,972,67,11,15,93,4454,123,307,113,78,35,4,0,94,756,25,82,47,76,39,7,15,36,325,480,2894,11500,32645,26875,4420,1040,1577,81435
309,193,855,6070,43512,65408,13994,3474,1620,135112,67,652,7162,7426,701,41,22,283,16368,48,835,6301,19936,3113,220,53,472,30976,123,1479,13460,27368,3812,267,79,751,47337,163,1602,4975,1545,229,31,20,268,8830,72,2522,9671,1882,135,18,9,272,14577,83,1980,5887,1770,130,8,9,150,10017,271,3472,8999,2846,166,13,6,262,16042,9,56,102,52,34,22,12,4,292,601,9631,29635,8096,696,85,55,950,49750,120,653,426,83,31,9,14,60,1398,29,152,209,179,93,13,5,61,749,1063,12773,49805,79230,70034,14359,3628,3449,234344
310,172,1398,6762,44357,47156,6730,1564,1599,109745,49,874,2000,1656,332,7,10,171,5091,23,306,1097,4750,565,11,7,147,6916,63,1180,3093,6407,900,21,17,321,12005,19,492,450,212,32,3,3,58,1260,5,96,173,25,0,0,0,8,317,0,26,62,0,0,0,0,0,89,4,20,20,9,0,0,0,0,49,0,30,31,42,18,6,6,8,134,28,664,728,292,55,11,9,76,1856,48,251,128,45,23,3,5,20,522,11,49,40,60,35,10,0,63,264,328,3542,10750,51153,48167,6782,1594,2079,124395
311,111,577,4649,39772,42867,8215,2526,1616,100337,34,481,2740,1838,237,22,6,166,5529,26,361,3178,4260,397,28,15,190,8455,60,842,5922,6097,633,51,17,357,13983,16,379,1071,663,38,5,3,86,2254,5,148,159,28,12,0,0,49,391,0,16,111,3,0,0,0,0,132,0,30,25,11,3,0,0,0,76,3,40,106,42,16,9,7,6,233,19,617,1465,750,69,14,10,143,3086,45,234,83,18,14,9,0,68,459,4,39,36,43,33,3,0,27,190,244,2298,12154,46686,43617,8286,2554,2207,118053
312,175,892,4360,23132,18849,2802,564,872,51649,54,416,2028,1056,153,16,9,151,3881,20,303,925,792,102,9,4,76,2228,71,717,2952,1849,250,19,12,228,6108,20,320,1234,452,37,11,0,50,2119,9,25,175,90,3,0,0,9,309,0,31,70,74,3,0,0,0,181,0,18,37,109,16,0,0,3,188,0,5,4,7,4,0,0,0,17,26,399,1519,737,59,10,0,62,2813,154,369,126,101,43,13,10,82,900,42,119,72,82,38,8,0,49,415,470,2493,9031,25899,19245,2851,594,1300,61880
313,98,720,6238,29892,33895,5528,1383,984,78738,30,715,2560,2597,362,16,6,162,6441,15,360,1470,2639,202,13,5,89,4792,44,1075,4028,5232,568,22,12,251,11237,30,746,1532,579,63,8,3,106,3067,32,138,576,323,10,0,0,26,1100,10,107,690,616,9,0,0,24,1461,25,41,274,539,8,0,0,4,890,0,63,104,51,24,8,8,3,264,99,1094,3171,2105,111,20,15,170,6784,120,506,233,59,35,0,5,63,1012,5,37,36,40,26,4,4,14,169,360,3429,13708,37323,34632,5586,1416,1477,97938
314,31,265,1496,21878,30664,6004,1220,515,62070,9,420,1797,1325,105,5,0,49,3712,10,151,1143,5770,654,8,4,104,7848,21,567,2939,7102,765,4,6,156,11561,3,176,236,197,14,3,6,12,650,0,57,90,35,8,0,0,5,194,0,42,154,9,0,0,0,5,209,0,0,0,0,0,0,0,0,0,0,29,56,18,13,9,0,6,145,3,305,538,256,34,17,5,34,1197,36,173,44,6,0,0,0,15,276,3,12,11,24,16,4,0,7,76,108,1316,5020,29275,31472,6034,1235,725,75186
315,166,885,3174,9694,4670,1008,518,550,20660,12,373,924,359,82,17,3,46,1816,0,71,292,123,19,5,0,25,545,13,447,1217,488,103,15,8,68,2359,4,190,436,104,17,3,5,34,789,0,0,21,5,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,7,17,4,197,466,110,17,9,5,41,843,140,318,114,112,62,12,7,228,1000,16,88,91,134,68,39,30,52,515,342,1932,5062,10531,4927,1081,569,940,25379
316,287,1549,7856,42627,46550,8752,1958,1288,110864,47,440,5174,3711,213,16,9,191,9804,39,474,3303,4869,589,41,15,117,9442,90,912,8477,8580,798,58,28,312,19248,106,1040,3402,1720,153,15,11,157,6605,19,284,2005,976,40,5,6,51,3385,20,576,3038,1878,135,4,0,61,5721,21,160,972,732,31,0,0,43,1954,14,120,136,52,39,19,7,9,405,185,2185,9557,5353,396,49,27,321,18073,170,472,279,100,49,8,3,44,1131,27,118,104,119,40,13,8,37,457,751,5228,26271,56776,47840,8883,2022,1995,149772
317,65,392,3249,20737,19611,3597,767,541,48953,23,659,3523,2213,122,20,5,126,6693,7,196,874,604,74,11,3,34,1801,30,851,4403,2816,198,28,11,158,8495,10,197,1559,490,45,4,0,36,2335,12,9,38,0,0,0,0,0,60,0,0,36,8,0,0,0,0,44,0,0,10,11,11,0,0,5,31,3,5,9,0,3,0,4,0,27,23,216,1648,506,59,0,0,43,2496,20,59,21,29,28,5,5,8,183,9,17,16,27,27,4,0,12,104,142,1534,9334,24113,19919,3642,790,752,60232
318,111,946,5624,31935,25858,3906,937,1041,70356,68,592,3635,844,166,15,5,155,5476,16,442,1982,663,62,8,21,85,3279,83,1037,5616,1508,227,25,24,235,8757,37,438,1081,349,32,12,7,67,2016,0,159,1053,198,4,0,0,29,1442,15,76,570,384,11,0,0,12,1061,0,90,260,230,4,0,0,8,592,0,3,9,4,5,0,0,0,27,47,759,2967,1160,52,16,15,112,5129,126,309,95,69,32,0,12,87,727,19,102,44,66,33,7,11,30,312,393,3156,14345,34740,26202,3951,994,1506,85284
319,577,2256,13008,48587,32510,5106,1282,1826,105152,41,735,3067,1266,100,14,6,167,5395,31,368,874,754,45,6,5,66,2150,72,1102,3939,2022,143,18,12,237,7544,38,738,2198,613,55,4,3,128,3784,0,24,117,55,6,0,0,3,204,0,24,233,166,7,0,0,3,437,0,0,4,4,0,0,0,0,11,3,11,13,10,5,0,0,0,48,49,795,2563,849,71,6,4,141,4475,338,880,356,156,96,13,13,198,2052,50,140,109,99,64,12,8,46,525,1079,5180,19974,51711,32889,5155,1313,2445,119749
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,63,800,8104,40636,25207,4944,930,573,81260,30,1400,6808,4666,583,63,10,146,13705,11,431,2958,4080,595,70,13,67,8231,42,1834,9767,8745,1179,134,25,214,21942,75,1947,7296,1241,63,16,15,121,10779,34,300,1250,173,13,0,0,23,1799,64,622,1801,354,28,0,0,33,2910,65,1035,1672,340,10,0,0,31,3159,0,8,8,6,8,5,0,0,40,244,3914,12028,2118,128,29,13,208,18684,18,87,83,53,15,8,4,7,270,18,67,98,75,36,11,11,31,348,383,6702,30086,51628,26568,5122,980,1036,122507
402,106,659,7759,85852,36975,5643,998,1561,139551,79,1229,7767,7435,604,77,21,419,17637,3,67,1029,2586,234,21,6,44,3995,86,1295,8795,10023,839,96,26,466,21628,37,892,2736,521,15,0,0,131,4332,0,44,369,91,0,0,0,3,515,3,40,394,38,0,0,0,3,478,0,0,0,0,0,0,0,0,0,0,13,14,18,3,5,0,3,63,44,985,3512,671,20,8,0,142,5387,49,176,58,36,12,4,0,23,357,19,72,52,130,59,0,5,32,364,305,3189,20177,96714,37900,5748,1033,2214,167280
403,62,715,8637,66915,32402,5452,945,965,116093,31,1362,8736,6193,629,61,28,315,17355,7,172,1177,2562,428,58,5,65,4475,34,1532,9913,8758,1060,121,32,381,21827,18,1203,4670,896,37,4,0,99,6939,0,139,534,148,4,0,0,12,832,3,117,340,206,12,0,0,4,675,3,90,124,66,0,0,0,5,292,0,18,17,15,8,3,0,4,70,28,1568,5691,1332,57,12,5,123,8814,52,203,161,58,15,0,0,23,512,14,51,67,78,34,4,5,18,262,196,4069,24468,77130,33575,5591,987,1502,147512
404,59,583,8299,38895,14272,2084,401,640,65236,38,1266,7354,5566,551,45,16,257,15103,5,227,2077,3867,701,83,17,63,7035,46,1491,9429,9435,1257,132,31,321,22134,41,1329,5608,644,56,6,9,104,7796,12,125,939,96,4,0,5,18,1208,3,322,1060,132,3,0,0,19,1537,0,20,147,57,0,0,0,0,225,3,24,43,32,8,0,3,0,115,65,1822,7794,963,74,8,10,146,10886,15,30,62,65,26,4,4,14,215,9,34,84,104,24,9,6,12,275,185,3968,25668,49462,15646,2240,455,1129,98750
405,93,674,5681,22238,11527,1605,293,579,42693,8,424,867,923,83,15,3,70,2402,0,4,11,43,28,6,0,0,90,8,428,876,967,114,20,4,69,2489,7,97,144,24,3,0,0,12,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,97,144,33,3,4,0,12,295,45,163,72,60,19,7,3,42,409,4,33,20,45,20,5,4,13,139,157,1395,6796,23338,11675,1640,302,710,46018
406,72,575,3058,13802,5875,819,147,418,24765,13,212,1083,3142,229,51,42,156,4929,0,0,15,88,33,4,0,3,145,13,214,1095,3228,260,53,42,159,5077,15,242,683,212,20,3,0,44,1223,0,6,35,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,9,0,0,3,39,14,253,724,232,23,6,0,47,1307,44,101,51,59,29,6,5,35,333,10,37,43,55,24,6,4,18,199,152,1179,4977,17378,6214,896,204,678,31665
407,166,1205,8698,37690,17665,2424,503,1045,69406,17,543,2617,1776,126,20,11,142,5253,0,20,75,145,29,5,7,4,282,17,560,2693,1921,150,34,18,145,5540,8,318,964,207,19,0,5,43,1557,0,22,28,14,6,0,0,0,70,0,0,20,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,7,10,346,1015,230,25,0,5,41,1670,57,236,139,146,47,13,3,29,664,19,43,61,91,44,5,7,33,297,266,2398,12609,40082,17929,2478,537,1297,77577
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
