SA3_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
30604,31,91,177,137,181,174,126,59,9,972,17,77,271,211,217,213,92,38,11,1148,13,54,217,214,185,208,90,17,8,1013,0,15,96,129,153,130,48,11,3,592,0,13,74,105,96,88,37,9,4,433,0,10,40,68,88,70,26,9,0,313,0,5,46,91,126,89,30,9,0,393,0,0,8,11,23,19,11,5,0,72,0,0,10,21,31,52,16,13,0,144,72,89,267,182,220,238,204,117,34,1426,548,500,1544,1484,1757,2025,1633,741,182,10420
30605,92,218,438,383,422,485,462,268,71,2845,71,273,621,460,539,592,387,125,32,3096,20,180,516,481,625,599,320,89,12,2844,5,60,338,337,425,442,154,36,3,1801,6,33,247,343,410,349,124,53,20,1570,0,14,127,241,306,225,75,14,5,1025,0,16,185,365,473,313,97,30,6,1478,0,3,30,69,87,76,12,9,0,291,5,3,42,79,99,105,47,27,4,402,339,233,600,520,636,665,623,467,262,4348,2466,1651,4295,4442,5570,6464,6043,3396,1113,35427
30701,155,285,445,379,417,426,266,154,30,2554,117,371,575,483,474,517,273,122,19,2949,69,325,684,593,579,569,207,79,12,3109,24,229,553,405,442,396,142,35,9,2230,12,125,522,435,429,316,116,42,10,2004,3,63,339,299,313,221,82,24,3,1349,3,76,413,498,518,344,93,29,5,1975,3,0,88,105,111,64,28,5,0,407,6,8,101,145,178,153,58,31,5,681,338,359,797,639,673,697,553,422,209,4684,2440,2501,5727,5256,5620,5765,4445,2456,806,35017
30702,111,283,399,368,421,443,311,193,49,2584,77,362,577,471,527,558,266,114,27,2981,36,275,630,591,679,620,240,73,18,3167,22,178,410,409,437,378,134,37,6,2015,6,77,310,375,395,337,100,41,16,1653,0,39,204,238,312,228,76,21,0,1109,4,42,251,370,427,315,62,11,4,1486,0,3,39,82,90,51,7,0,3,276,6,0,31,80,140,89,48,23,4,427,280,236,475,449,531,560,474,382,210,3600,2673,2195,4533,4649,5548,5882,4876,2886,1059,34306
30703,122,280,435,357,459,510,475,238,44,2910,59,297,565,508,556,590,325,122,26,3054,16,192,533,455,588,648,292,84,24,2843,5,95,316,340,363,375,162,34,6,1704,3,49,199,252,311,278,115,36,22,1268,0,23,135,175,224,185,52,16,6,824,4,6,154,278,364,241,70,13,5,1133,0,4,23,59,65,45,15,3,0,212,4,10,34,70,82,79,58,22,0,367,231,190,375,358,487,521,552,464,212,3394,2330,1838,3947,4021,5186,6184,6190,3484,1128,34310
30801,101,194,216,230,205,180,89,58,4,1278,57,218,369,284,227,231,88,28,11,1519,51,220,441,339,288,293,73,31,4,1732,21,169,353,271,254,216,71,9,0,1371,5,95,321,285,264,237,58,13,0,1288,4,73,259,281,220,164,42,8,0,1051,0,128,534,626,529,334,84,18,4,2264,0,11,141,216,204,143,30,4,0,750,0,3,133,253,234,157,55,14,0,858,217,268,596,588,482,457,248,165,56,3074,1756,1837,4366,4247,3714,3337,1769,781,191,22006
30803,365,900,1217,1014,986,1013,934,474,117,7025,223,1067,1773,1379,1282,1310,761,255,73,8123,93,743,1813,1596,1547,1472,649,167,37,8126,24,481,1419,1330,1203,1102,396,84,24,6066,25,265,1230,1248,1153,971,276,90,28,5280,5,127,861,1064,1010,771,187,33,10,4070,9,162,1340,1836,1828,1330,238,48,8,6803,0,17,288,451,435,314,63,17,4,1589,5,12,194,434,539,438,126,47,13,1818,665,760,1711,1709,1543,1371,1017,854,571,10201,7776,7002,15307,15203,14927,15806,12260,6783,2528,97589
30804,52,77,126,111,110,101,78,50,15,714,29,107,159,155,147,148,90,40,12,885,16,95,203,219,168,181,69,25,0,976,19,76,133,123,122,125,35,22,4,647,5,59,126,120,121,88,39,8,4,567,0,37,134,114,96,84,29,4,0,500,4,52,195,274,231,189,37,7,3,999,0,3,44,74,73,40,15,3,0,267,0,6,32,66,73,54,22,3,0,261,138,135,270,265,273,285,193,148,61,1756,811,815,1846,1941,1825,1880,1276,802,266,11455
30805,147,358,572,560,495,492,383,170,35,3204,110,400,698,624,634,545,287,106,14,3410,62,311,758,724,778,644,254,63,11,3607,33,268,685,590,609,501,151,21,6,2863,19,186,730,695,666,443,108,24,6,2878,6,93,524,558,611,460,81,3,0,2335,7,112,842,1192,1363,863,122,11,5,4519,0,9,161,281,317,231,33,5,0,1043,0,8,105,327,419,282,58,9,0,1200,289,252,661,710,808,724,506,265,144,4363,4001,3159,7833,8345,9062,8678,5715,2390,679,49868
30901,96,595,932,576,546,573,602,317,102,4334,47,655,1300,784,765,726,491,208,62,5038,18,446,1496,1020,973,804,480,165,57,5459,3,219,1140,802,672,646,300,107,23,3910,9,104,919,780,775,527,239,77,24,3447,4,38,614,663,640,403,163,46,12,2580,0,39,859,1203,1161,622,210,81,12,4192,0,13,170,302,329,172,64,20,5,1068,4,20,225,655,681,430,171,58,6,2260,169,341,1024,684,605,635,506,467,298,4724,3033,3997,10647,9107,8899,8082,7194,4215,1638,56813
30902,91,483,676,555,577,561,559,305,105,3911,47,428,927,675,732,739,442,176,52,4212,31,293,1019,879,872,853,408,139,57,4543,6,157,853,725,700,525,222,67,21,3280,3,76,747,700,631,454,183,46,24,2861,0,21,459,545,499,380,129,24,14,2067,0,27,607,1039,886,531,148,43,10,3290,0,0,117,232,196,123,45,17,5,745,5,10,152,361,363,247,122,30,7,1298,158,206,593,508,495,406,399,430,416,3610,2990,3010,7740,7710,7560,7448,6506,3548,1599,48116
30903,111,511,796,622,661,700,750,433,106,4695,66,524,1054,820,941,945,601,259,60,5265,27,349,1163,989,1082,1034,573,209,45,5459,4,197,722,730,779,722,311,112,21,3601,5,81,565,691,683,628,247,104,39,3047,0,26,346,471,542,408,156,53,12,2009,0,23,446,749,917,628,225,83,16,3087,0,5,60,176,215,163,70,23,3,723,0,9,72,241,395,332,183,79,25,1330,235,298,632,570,647,590,667,628,358,4625,3245,3824,7874,7981,9289,9686,9735,6398,2187,60225
30904,35,99,149,163,182,243,193,114,13,1190,16,96,193,209,303,260,163,54,20,1316,10,79,224,276,327,308,166,51,13,1454,4,33,170,221,272,217,91,27,0,1027,0,14,129,216,282,212,67,19,0,943,0,13,85,179,219,135,49,19,0,693,0,3,101,278,384,256,69,17,0,1108,0,0,23,47,67,60,26,8,3,239,0,0,16,75,106,104,45,13,6,358,110,64,173,237,242,215,156,121,34,1351,1170,773,1724,2514,3107,3192,2587,1273,299,16639
30905,59,244,289,363,389,332,264,114,22,2075,26,245,387,436,526,385,205,67,14,2306,19,177,467,544,595,457,201,45,17,2522,3,69,322,443,500,358,105,35,5,1832,3,38,304,490,510,259,84,18,4,1708,0,20,191,419,444,224,59,11,3,1366,0,10,256,723,766,369,76,15,0,2210,0,0,33,186,166,68,33,4,0,506,0,0,51,270,340,154,33,8,0,856,135,120,220,300,287,216,155,104,103,1632,2585,1797,3331,5217,5629,4254,3182,1564,494,28056
30906,146,547,802,730,713,651,492,226,53,4356,93,596,1101,1091,1132,834,401,152,46,5437,28,372,1242,1288,1263,1055,360,115,18,5745,6,175,918,1011,927,719,216,49,16,4029,3,82,713,926,873,516,178,47,20,3361,0,31,427,653,617,371,119,27,3,2253,0,20,524,992,990,562,143,18,5,3255,0,0,68,184,202,101,38,5,4,596,0,7,77,241,288,177,61,22,7,884,228,242,520,577,544,399,387,336,254,3491,4442,3849,8456,9786,9829,8312,6493,3737,1209,56121
30907,348,1379,1991,1714,1380,1120,828,427,90,9277,215,1520,3021,2414,2059,1451,745,240,35,11713,92,1119,3508,3018,2543,1711,692,217,31,12941,35,514,2450,2400,2015,1227,381,117,11,9141,13,241,1944,2164,1837,1089,306,78,18,7684,8,104,1183,1646,1429,752,206,58,3,5381,6,90,1320,2665,2482,1229,339,83,11,8218,0,10,186,498,531,308,101,11,0,1649,4,13,181,745,921,524,168,64,11,2629,662,711,1743,1486,1314,813,628,455,353,8168,10557,9966,22771,23299,20944,15460,11571,5603,1519,121701
30908,94,494,609,588,491,507,406,227,68,3479,51,484,960,731,753,574,333,163,28,4089,17,362,1132,971,881,654,316,137,23,4490,3,160,813,773,648,453,213,59,13,3138,0,79,649,684,579,383,151,44,15,2587,0,36,398,519,472,293,97,11,3,1840,0,30,454,875,765,408,117,41,3,2702,0,5,81,168,156,88,34,7,0,537,0,6,83,230,280,172,60,20,10,863,169,234,474,371,361,257,326,426,502,3112,3395,3783,7298,7517,7015,5773,5166,3287,1434,44672
30909,120,748,994,639,616,587,469,266,81,4519,67,705,1340,869,862,710,368,170,72,5166,25,481,1404,988,970,708,292,123,31,5020,12,220,909,705,711,495,166,60,17,3300,0,108,639,602,577,437,166,60,17,2613,4,53,385,465,427,311,82,33,7,1763,4,38,514,745,706,462,117,36,11,2636,0,9,89,140,147,86,37,20,4,535,0,8,87,211,275,176,76,33,11,887,308,541,934,630,614,547,497,572,529,5175,3951,5922,10408,7997,8100,7273,6036,4042,1834,55566
30910,64,439,821,453,386,432,414,236,58,3305,33,421,1081,609,558,536,360,171,50,3822,15,287,903,634,584,567,402,141,31,3560,4,124,534,428,439,401,235,106,18,2286,0,49,366,380,365,369,214,93,15,1852,3,23,288,271,306,284,158,83,10,1424,0,22,299,515,597,486,259,99,15,2301,0,9,63,140,194,160,85,23,12,689,9,12,116,326,474,386,225,117,12,1679,187,398,1093,682,635,661,640,380,155,4826,1942,2998,7435,5731,5983,6135,5804,3335,849,40202
31001,139,624,1019,851,683,538,339,194,62,4453,82,748,1484,1171,1009,723,264,108,30,5620,22,500,1605,1266,1072,805,266,51,22,5621,5,245,1190,917,775,480,154,21,5,3796,5,125,903,833,686,482,97,36,14,3186,0,45,500,661,532,308,76,6,10,2139,4,31,613,1010,880,469,56,11,3,3084,0,4,73,165,141,89,12,3,0,496,3,6,88,162,177,90,26,6,8,573,425,710,1995,1624,963,606,361,235,143,7053,5135,5648,12898,11511,9903,7989,5302,2997,1188,62567
31002,151,416,620,587,693,715,555,253,60,4045,115,512,864,793,882,836,412,128,32,4576,65,434,953,882,1046,956,358,109,12,4815,36,216,669,693,763,663,201,44,10,3295,0,87,474,613,765,511,162,52,6,2672,0,37,301,517,535,364,78,11,4,1849,8,18,325,662,733,513,97,16,0,2373,0,5,40,106,118,81,21,3,3,366,0,6,38,119,178,110,61,17,0,534,448,556,1104,861,824,718,605,464,261,5846,4183,3633,7232,7835,9137,9598,8144,4088,1095,54943
31003,259,905,1399,1092,1007,912,735,440,117,6874,165,1118,2266,1581,1404,1214,579,227,66,8627,89,807,2318,1857,1781,1422,448,142,31,8884,31,493,1927,1563,1370,1045,287,47,10,6782,4,199,1484,1445,1233,891,213,48,7,5524,5,93,947,1140,1045,691,101,11,0,4041,0,72,931,1635,1615,975,163,19,0,5402,0,13,104,247,236,152,20,11,0,786,0,18,103,261,358,242,65,29,15,1083,495,481,1100,978,877,707,544,545,388,6116,7477,7343,16709,15281,14662,13167,9432,5365,1966,91408
31004,228,885,1567,1239,842,648,404,152,21,5976,186,1219,2353,1843,1235,846,307,84,15,8092,77,857,2589,2221,1566,989,255,41,8,8610,19,421,1805,1828,1256,693,172,10,0,6203,7,181,1524,1690,1099,585,118,11,9,5228,3,55,888,1172,855,375,65,3,0,3427,0,66,864,1746,1352,597,79,13,3,4713,0,5,106,304,193,79,20,0,0,714,9,16,109,330,287,135,19,9,7,918,435,548,1189,965,662,446,325,169,42,4788,7201,7295,17299,16763,12159,8653,5303,2194,489,77349
31101,28,87,145,127,157,154,151,71,23,931,23,90,180,184,200,205,94,21,14,1003,8,71,162,190,234,235,85,24,5,1014,3,19,126,140,161,121,48,11,0,625,0,19,87,105,132,87,38,12,10,486,0,9,44,91,97,80,22,4,0,334,0,3,55,109,111,77,21,6,0,378,0,0,4,21,16,20,6,3,0,74,0,0,12,28,31,30,16,3,0,121,85,64,204,210,208,154,179,170,140,1406,877,648,1406,1694,1992,2036,1937,1034,369,11994
31102,95,469,653,498,420,334,309,176,49,3003,77,557,1059,707,636,470,213,102,26,3852,28,340,1105,843,775,553,190,59,11,3895,17,178,724,600,526,406,85,22,5,2564,10,87,490,468,386,321,86,18,4,1862,0,29,289,307,283,186,27,5,0,1122,0,26,261,390,387,219,47,9,3,1342,0,0,23,61,48,47,11,0,0,191,0,5,37,56,71,42,19,3,4,242,269,304,705,571,451,342,264,235,122,3263,2706,3189,7181,5895,5553,4872,4180,2464,735,36771
31103,216,903,1384,1045,900,740,463,165,38,5843,186,1125,2278,1596,1374,1031,342,66,25,8022,89,750,2247,1789,1510,1206,295,52,13,7940,24,310,1401,1293,1084,851,157,21,0,5145,9,140,924,953,766,598,117,21,4,3528,8,68,491,623,594,399,79,8,0,2270,0,42,476,732,688,457,71,5,0,2478,0,7,67,78,99,66,15,0,0,335,0,10,40,92,105,92,25,14,3,388,560,652,1347,1037,751,576,456,358,220,5936,6522,6919,14586,12384,10765,9845,6552,2951,857,71382
31104,186,488,714,580,544,423,324,98,18,3366,124,615,1085,833,807,540,189,40,7,4243,60,471,1263,1177,1058,718,255,32,0,5043,12,224,958,988,897,568,124,18,0,3803,4,99,735,887,838,474,93,16,0,3139,0,43,455,638,663,316,55,6,0,2177,0,42,494,1002,952,498,64,6,0,3059,0,7,60,187,170,85,17,5,3,536,0,6,37,176,169,103,28,7,0,525,298,252,555,591,555,364,236,140,41,3037,4357,3648,8275,8741,8488,6396,4325,1715,355,46301
31105,161,520,730,619,489,473,435,195,52,3667,87,642,1188,875,841,654,332,121,30,4770,32,408,1248,1177,1026,781,294,66,22,5050,4,205,904,915,778,586,187,31,7,3615,6,78,698,787,653,498,109,28,11,2869,3,43,459,591,511,305,85,7,4,2010,0,23,475,925,854,473,111,12,0,2876,0,7,67,145,166,81,25,9,3,501,3,4,58,165,221,121,47,11,5,643,307,326,695,611,539,383,434,427,390,4115,4211,4040,8861,8830,8016,6956,5902,3133,1122,51076
31106,141,591,1020,852,714,560,527,234,47,4691,107,701,1363,1250,1017,718,425,150,38,5772,46,412,1315,1344,1152,873,363,88,13,5605,11,209,945,958,874,612,192,39,3,3843,7,87,737,883,708,436,163,39,6,3068,0,33,467,635,499,346,81,12,4,2079,0,22,492,973,782,426,90,6,0,2798,0,6,67,142,122,76,14,4,0,436,3,11,64,209,191,84,40,9,6,623,484,448,1044,882,749,524,475,313,206,5131,5370,5056,10994,11254,9782,7953,7059,3505,1057,62023
31201,73,161,338,244,245,257,175,88,11,1612,74,231,405,310,301,284,143,49,3,1797,59,232,430,338,346,355,143,25,3,1922,32,166,338,329,270,214,68,23,4,1452,26,122,384,302,309,257,61,18,5,1489,5,88,323,278,288,201,34,11,5,1229,7,185,712,755,659,429,76,15,0,2829,0,15,251,322,281,171,35,9,0,1075,0,9,209,346,298,165,47,10,6,1080,283,605,1535,1075,1038,851,400,221,91,6091,1737,2178,5949,5196,4902,4458,2645,1223,371,28659
31202,358,860,1031,929,1037,957,851,343,74,6443,242,1045,1548,1308,1338,1266,649,200,49,7648,102,878,1765,1538,1575,1516,589,139,24,8134,35,526,1391,1309,1275,1126,368,64,15,6108,18,314,1319,1323,1299,1082,293,51,12,5721,10,222,1060,1098,1166,854,205,25,5,4644,12,283,1832,2334,2275,1578,296,44,6,8658,0,30,361,683,654,438,91,11,3,2276,4,31,262,670,811,483,132,37,8,2441,650,773,1827,1828,1865,1707,1064,830,441,10980,7413,6950,15641,16204,16395,16026,11007,5576,1979,97190
31203,88,234,426,274,276,234,167,59,16,1769,60,319,569,351,373,279,158,50,6,2159,27,166,537,423,404,329,118,35,3,2041,5,78,310,293,242,195,80,22,0,1235,0,50,204,256,244,185,67,17,3,1015,0,23,139,170,184,123,46,12,0,695,0,20,212,332,276,198,57,10,0,1113,0,7,41,84,89,50,17,3,0,286,0,3,41,99,98,76,42,8,0,371,121,216,563,397,454,391,268,126,29,2567,1252,1415,3653,3229,3282,3124,2341,952,240,19478
31301,57,181,233,244,315,476,713,401,77,2696,31,154,264,325,419,469,429,232,46,2371,9,104,262,335,452,552,417,173,38,2343,3,43,159,284,326,367,203,57,15,1447,0,28,134,253,303,327,141,81,21,1295,6,12,90,168,241,198,85,17,6,825,0,10,95,261,366,358,112,28,3,1234,0,4,16,53,72,70,23,14,3,255,0,3,15,43,119,119,47,31,4,378,99,71,155,184,257,317,458,419,288,2247,1602,1080,2122,2937,4126,6054,8433,5169,1366,32888
31302,193,792,1313,859,746,648,517,274,73,5409,105,823,1661,1187,1032,842,384,142,35,6200,51,598,1750,1321,1249,883,328,81,12,6276,7,237,1052,966,871,617,158,44,7,3964,12,121,783,792,703,454,112,31,7,3009,0,39,406,503,491,317,57,11,0,1831,0,33,439,728,703,422,68,10,3,2411,0,8,45,110,128,74,16,8,0,390,0,8,66,99,129,81,44,21,6,450,428,453,899,747,682,515,532,521,394,5174,5001,5268,11665,9892,9498,8453,7308,4072,1422,62586
31303,34,62,137,117,143,146,123,51,15,826,19,96,179,175,179,183,109,23,5,963,11,72,258,225,230,204,93,23,4,1119,3,32,150,176,160,100,42,9,0,683,0,16,114,140,138,95,34,9,4,543,0,5,70,90,97,87,23,3,0,373,3,0,68,121,163,105,29,3,0,488,0,0,20,20,34,20,6,5,0,101,0,0,16,26,37,30,18,4,0,141,99,250,748,566,346,198,153,106,23,2494,789,702,2114,2054,2005,1974,1836,776,232,12488
31304,171,649,796,679,599,601,470,286,69,4323,134,713,1105,901,952,815,361,130,35,5150,57,509,1235,1113,1205,947,301,87,19,5473,7,245,934,919,922,633,168,35,8,3874,7,100,665,802,822,523,117,37,12,3094,0,53,417,629,660,402,72,13,5,2247,0,30,450,1005,1085,541,80,5,0,3209,3,0,71,161,191,100,12,0,0,548,5,7,56,170,196,120,43,7,5,610,288,281,561,543,481,374,365,307,198,3406,4903,4469,8457,8941,9363,7979,6441,3335,987,54869
31305,125,393,530,551,618,630,739,432,126,4144,80,451,701,731,842,796,598,252,60,4505,27,273,765,864,1054,1004,507,153,39,4688,6,135,570,738,838,698,288,76,17,3381,5,75,435,577,762,606,214,75,24,2777,4,28,296,469,576,426,141,32,8,1972,0,20,341,826,1075,634,167,48,9,3114,0,6,64,192,228,143,35,11,3,672,12,9,58,218,340,248,84,25,12,999,209,206,416,493,556,482,493,443,346,3646,3521,2915,5678,7358,9061,9110,8951,5310,2068,53964
31401,198,608,601,620,705,675,737,318,55,4515,116,680,951,884,984,895,651,196,39,5399,65,594,1285,1198,1385,1148,638,167,25,6497,13,384,1323,1213,1271,967,375,91,15,5651,6,166,1209,1330,1361,886,262,73,18,5305,0,53,720,1159,1267,762,151,21,7,4143,0,40,974,2483,2718,1431,237,39,8,7918,0,3,167,562,675,338,59,12,6,1816,5,8,119,741,1170,561,114,31,8,2756,168,170,343,399,461,315,274,212,74,2420,6374,4822,9403,12494,14336,11072,7923,3812,911,71148
31402,195,833,1296,1001,653,543,416,222,68,5225,110,951,1934,1397,1103,671,294,116,19,6591,51,714,2210,1952,1365,885,305,76,17,7568,17,376,1596,1532,1211,628,180,43,9,5583,3,148,1220,1280,1120,534,129,22,0,4466,0,62,745,1022,795,397,67,3,3,3104,0,45,842,1758,1379,639,81,9,0,4757,0,13,121,353,268,112,20,3,0,884,8,5,109,339,381,135,39,7,0,1020,239,302,797,677,466,308,272,268,283,3604,5648,5660,14034,14057,11021,7404,5394,2865,1070,67150
31403,72,381,514,427,363,319,283,143,22,2521,60,435,782,633,574,417,238,76,12,3218,25,290,854,756,721,597,207,37,5,3498,9,118,634,669,538,364,107,15,4,2461,0,47,534,543,407,260,68,19,3,1878,0,21,266,400,324,201,34,5,0,1249,0,19,294,528,480,279,47,7,0,1647,0,0,35,94,73,53,8,4,0,265,0,0,41,61,71,42,14,10,4,244,147,164,337,271,263,187,178,157,155,1857,2539,2590,5746,5720,5044,4346,3638,1741,546,31916
31501,58,159,306,276,274,215,102,35,0,1424,47,174,345,283,272,249,105,25,5,1500,29,186,356,283,314,269,89,18,0,1540,9,83,265,209,234,182,59,9,0,1056,7,55,275,247,246,173,41,9,0,1062,6,52,189,181,175,105,40,11,0,743,3,49,331,310,383,245,37,8,0,1361,0,3,65,71,83,58,7,0,0,294,0,3,36,85,65,65,27,4,0,293,452,465,1154,837,749,629,373,168,22,4857,2099,2227,5011,4136,4144,3668,2239,892,150,24572
31502,109,176,246,172,205,158,110,49,8,1244,105,273,315,261,250,213,100,39,3,1554,90,251,479,310,283,279,97,28,0,1804,23,222,472,285,231,229,79,8,3,1549,16,163,470,299,301,216,66,9,0,1543,13,118,416,287,241,211,41,3,0,1327,3,147,823,724,578,465,85,4,0,2822,0,7,106,179,154,112,23,10,0,581,0,11,72,171,114,95,32,23,3,525,278,320,710,537,501,478,261,151,47,3280,1909,2296,5215,4149,3689,3397,1781,878,197,23511
31503,60,95,184,158,166,163,122,52,10,1006,46,140,302,198,207,249,108,29,9,1278,32,155,283,214,255,300,108,26,7,1371,8,124,230,185,195,173,77,9,0,1005,6,60,188,161,179,175,55,24,3,848,4,23,108,121,122,112,47,9,0,548,4,24,142,177,188,165,56,8,3,762,0,0,15,32,34,43,18,0,0,151,0,4,46,38,51,74,29,15,7,266,121,107,272,230,282,367,298,202,106,1990,795,939,2168,1924,2188,2705,1945,1012,389,14067
31601,142,535,569,501,511,496,509,322,131,3705,83,497,798,731,762,631,445,207,72,4231,27,320,888,881,965,775,428,160,43,4492,5,152,670,677,771,499,225,80,28,3117,3,62,505,646,763,494,207,76,32,2795,5,19,306,532,624,381,122,36,21,2042,0,23,406,939,1059,579,130,40,14,3187,0,3,100,205,288,161,23,16,8,795,0,0,86,392,471,275,89,36,12,1369,240,260,443,397,349,290,324,317,358,2983,4239,3473,6230,7345,8080,6720,6147,4052,1772,48055
31602,233,745,938,811,895,941,1061,685,235,6543,109,803,1356,1130,1311,1166,784,433,116,7201,48,547,1444,1459,1449,1320,711,317,76,7372,20,223,1070,1127,1136,877,432,154,37,5068,4,123,960,1124,1074,749,309,132,34,4501,4,43,596,880,895,574,173,69,12,3234,3,43,823,1410,1475,884,219,70,18,4944,0,5,145,289,340,235,75,27,8,1125,4,8,147,459,604,425,170,76,20,1915,299,289,708,639,685,663,656,604,480,5025,5563,4742,10519,11615,12515,12363,11763,7756,2999,79832
31603,124,560,760,608,569,764,747,404,117,4646,71,544,1133,719,830,835,670,265,99,5167,29,411,1172,924,1002,1009,606,197,66,5417,11,156,870,702,779,688,291,102,20,3612,0,72,590,674,666,606,248,104,23,2985,0,30,406,508,563,458,168,40,11,2186,0,32,542,793,970,686,211,75,10,3325,0,6,84,211,191,181,54,11,10,740,0,10,130,334,414,350,130,38,12,1422,197,286,677,594,613,603,601,484,406,4452,2994,3420,8082,7715,8382,9380,8556,4620,1834,54990
31605,77,307,404,453,478,522,611,310,71,3228,39,294,529,527,619,614,557,258,50,3477,10,155,507,649,687,686,528,218,33,3466,0,65,342,495,569,501,315,131,22,2440,0,26,236,452,514,401,239,113,29,2008,5,16,157,337,467,344,186,76,13,1589,0,11,197,605,765,482,263,83,22,2426,0,3,38,143,201,121,55,24,12,597,5,0,50,325,466,322,214,91,20,1503,134,109,294,393,421,325,371,390,318,2762,2574,1651,3643,5531,6601,6534,6910,4093,1406,38945
31606,131,417,539,492,624,647,694,273,78,3899,79,448,737,710,785,762,518,201,50,4284,31,298,889,873,922,872,433,156,39,4499,3,122,579,631,742,585,268,70,8,3005,4,69,499,613,644,536,205,62,8,2646,3,28,341,460,518,372,118,13,14,1867,4,19,354,695,806,610,136,39,4,2664,0,4,58,165,174,132,40,20,4,596,0,10,68,185,316,222,84,32,5,918,224,199,475,520,562,513,515,331,184,3522,3435,2798,6133,7001,8093,8541,7644,3824,1132,48597
31607,97,396,565,510,509,546,454,238,60,3374,59,355,729,667,711,660,369,146,32,3725,28,257,850,848,847,730,311,96,15,3976,8,105,592,674,638,497,188,49,9,2760,0,23,464,582,549,397,130,37,13,2205,0,22,254,378,406,273,73,18,0,1433,0,8,288,566,607,376,96,27,3,1963,0,0,46,114,129,75,30,0,0,400,0,4,37,165,217,132,53,18,3,626,179,159,317,403,416,360,284,216,163,2504,2869,2321,5645,6485,6719,6591,5469,3170,1094,40374
31608,50,130,153,224,308,351,333,152,28,1740,28,113,209,266,347,379,235,73,10,1665,10,63,208,277,408,392,230,75,8,1676,6,33,148,242,306,253,116,34,8,1148,5,11,116,207,286,222,106,26,3,979,0,12,67,134,227,164,70,26,6,698,0,10,77,243,355,235,81,18,6,1029,0,0,13,47,100,44,22,6,0,231,0,3,16,105,164,127,44,23,0,482,100,68,139,218,281,258,192,123,109,1483,1439,829,1682,2673,3741,4147,3577,1679,435,20202
